timestamp,machine_id,accel_x,accel_y,accel_z,bpfo_energy,bpfi_energy,bsf_energy,ftf_energy,fault_score,baseline_mean,baseline_std,warn_threshold,fault_threshold,temperature,temp_alert,vibration,status,label
1704049260,0,-0.0014718258634936665,-0.9101797285151836,0.7859307446724457,0.05920130301141907,0.03224163328975044,0.023218790257187705,0.016334008543167258,0.029605824751127722,0.04113794992162996,0.0021599174971958434,0.05820114597394431,0.0703165942729303,28.835306803804993,False,False,NORMAL,0
1704049320,0,-0.006267909727317188,-0.902242883974938,0.7507136976832228,0.02769156075234683,0.01643040156932676,0.019223376576804112,0.012785903390319587,0.02708041937106987,0.04133053800635583,0.0020857228399054073,0.06651946920081814,0.07222168014420274,31.004046515517846,False,False,NORMAL,0
1704049380,0,0.05145889906905393,-0.8897682463712087,0.8425677132300256,0.04993038761534633,0.02145823567747321,0.020233733083417756,0.01370472102791382,0.03938091940764085,0.04927382157295444,0.004320222756127952,0.0665633679033287,0.09116148283468148,29.87963627746445,False,False,WARNING,1
1704049440,0,0.30788808084552377,-0.8940212544282711,0.7936041204259617,0.04130469065820092,0.02348646762721554,0.021731080773734524,0.013772841631046227,0.020802847911109056,0.044831187483747675,0.002903032062968902,0.06318743380444787,0.0691916746136738,29.544459559399574,True,False,NORMAL,1
1704049500,0,-0.08739741194850967,-0.9501647960163676,0.9187164701746194,0.0498175789673732,0.03010808411803878,0.018189507569889095,0.012837759057987244,0.0345232918559454,0.049688758619974016,0.006137004742020207,0.06390241814744616,0.09952803370775429,31.514532692687297,False,False,NORMAL,0
1704049560,0,-0.06506425691218269,-0.9743562691882348,0.7703803037880566,0.026934943811790193,0.04638678986192488,0.017005843641541056,0.015245113895702548,0.03641587307958646,0.0547356792536291,0.002008350119512471,0.06494638997614355,0.09893146516463791,29.636009230320184,True,False,NORMAL,0
1704049620,0,0.052831660963037645,-0.9396248257420432,0.9021660244841153,0.031199163746411365,0.041932252661717795,0.019676093713938084,0.013236792364042438,0.03701745754465667,0.04761415568026683,0.0031816875917357224,0.057870920618480086,0.08637170148545714,32.11961215543731,False,False,NORMAL,0
1704049680,0,-0.06518361078021592,-0.9476300664341792,0.7569793317358025,0.02253499881891071,0.04964860813364809,0.023058846124368072,0.018098744458546347,0.030185626190550555,0.05022254083335894,0.00784205073900718,0.0698909685151961,0.08150516659925555,30.115444455770174,False,False,FAULT,1
1704049740,0,0.01697292843903737,-0.9455303040427174,0.8244022039689375,0.05367315107033088,0.01989203318192013,0.034881682796497254,0.012016273200477445,0.02654623771462818,0.0424639869689649,0.00833117248208244,0.071629930517405,0.08330728986691918,32.0801340950752,False,True,NORMAL,1
1704049800,0,-0.2038124535177854,-1.0004043155458702,0.7064604039487072,0.049904375207050045,0.03259521365323677,0.020805317378670432,0.018995745732745685,0.03535564885492845,0.04815329291670983,0.009158248998680923,0.0706059498978498,0.06909143142479275,30.14848651595869,True,False,NORMAL,0
1704049860,0,0.05093781163361058,-0.8876336472384138,0.8482961003979795,0.05154388844898122,0.02030862079064629,0.022793051694888704,0.012484891398144658,0.04975785170290707,0.04050298652103669,0.0061290071638418495,0.07406146714351727,0.09568679728666124,30.5820548711528,False,False,NORMAL,1
1704049920,0,-0.026987493529337128,-0.9989381857891153,0.7777853369961945,0.029170055809305658,0.04027883989375732,0.033000913413651856,0.016411476328852974,0.04775793777868399,0.04814086665021394,0.003266191530162575,0.06364239983759798,0.0713559200880499,30.877300493044853,True,False,NORMAL,0
1704049980,0,0.01805308418054314,-0.8178214208300725,0.7898576890164924,0.05488495635776605,0.04762413988692644,0.029128329589730224,0.016966508238768923,0.056899975247091825,0.05060857951470098,0.0023728513862283523,0.06940720900417033,0.08623502662339996,30.546915434950257,False,False,FAULT,2
1704050040,0,-0.0989604820258581,-0.9562893460049824,0.8027862456144348,0.04365101742979717,0.02896509463545456,0.016369040970550783,0.01335197241645901,0.05211413794392045,0.04006948034506904,0.004001492545220298,0.06495421733977358,0.08380884610282731,31.59419151847095,True,False,NORMAL,1
1704050100,0,-0.15027650176306037,-0.9630367582445909,0.7437290496126556,0.02705547946024893,0.032442872045881796,0.0254731362376137,0.019148459010681,0.03449575596466532,0.048708825254170654,0.006690378591275774,0.05532736141470834,0.08822380802058488,30.35096333327047,False,True,NORMAL,0
1704050160,0,0.25733598032498606,-0.9470390782992756,0.8006964645956474,0.02839622372382343,0.04643190013042498,0.02012849101205018,0.011906877206636666,0.021461986713923794,0.04708100417664999,0.006083570199363548,0.05664271598570881,0.09214346658432537,30.475874912889996,False,False,NORMAL,0
1704050220,0,-0.11775283652749365,-0.9398149100930575,0.8144921132084234,0.057844618485345306,0.028065826069791355,0.021768616828588844,0.016439995432390157,0.036349366843923855,0.04038079533490518,0.0024053733762957135,0.07289930572118494,0.08806233796685531,30.245178731627636,False,False,NORMAL,0
1704050280,0,-0.05245202662797737,-0.9255312719386041,0.7388936095554027,0.023977655710373805,0.023511026684980896,0.033056673296391476,0.018556964681062858,0.05320879458267966,0.04595775294427682,0.007012766229135816,0.060124607385395525,0.07526017055913546,31.212998430172387,True,False,NORMAL,0
1704050340,0,-0.16697791720684002,-0.861765653286864,0.7379249384525439,0.03518769632669067,0.03566032298801827,0.021701591020571905,0.01624148907849134,0.03637646608764962,0.0482807077127797,0.00492513876221785,0.062361643988547946,0.09819586574367549,29.683694590945155,False,False,WARNING,0
1704050400,0,0.011422764866203965,-0.9424849119269061,0.7818193893893073,0.03074709437539784,0.03395719751313034,0.03083695549565368,0.012578876854332023,0.025574242962912965,0.05252395355198949,0.009859619626331969,0.06814225455756714,0.07100877500469062,30.443054376278933,False,False,FAULT,0
1704050460,0,-0.16295929859763272,-0.9224068172345249,0.9002787022819977,0.053189672148288056,0.02222474451162111,0.015274895716462011,0.011368856300688073,0.0560007456739242,0.05310835116343773,0.006376717919532775,0.07001292151084133,0.08827628360911895,31.21759157979305,False,True,NORMAL,0
1704050520,0,-0.06248185776956788,-0.9486954474894582,0.8258829510234562,0.02331194671700506,0.03611032383132359,0.021133727742033023,0.013892956140419766,0.031547749470827995,0.04533509074697424,0.00747141314665821,0.06242804289057938,0.08482416241039141,29.774256186846536,False,False,FAULT,1
1704050580,0,0.06075668643313586,-1.0259589991493088,0.7997331764581669,0.04387371395667557,0.026698536178593628,0.03427280509364555,0.011065982531337719,0.02300551126943235,0.05092283134305405,0.005459421845855786,0.0722100599106934,0.08021895685113112,29.841231174218642,False,False,WARNING,0
1704050640,0,0.062180996221719645,-1.0285112359945228,0.7636431412087566,0.05669254301848971,0.019788652082163648,0.03875593384552006,0.014460057729579558,0.027405317153544786,0.04812851421067537,0.008856512522887675,0.07330562216023903,0.09322964017515074,30.252481364448496,False,False,WARNING,0
1704050700,0,-0.15265518616977466,-0.9528952453668892,0.8409242367319271,0.021357839143431954,0.0394097093536394,0.022433725184313767,0.019243961953765307,0.058842329806614704,0.054163997336701505,0.005267927949917175,0.07655106627473283,0.09455922894872747,30.633847654246,False,False,NORMAL,0
1704050760,0,-0.04344962274323156,-0.9654586061734319,0.8111066885816857,0.03359499855072264,0.040366837003506656,0.01663390851997356,0.013152903378306104,0.041579651695013486,0.05186084747258445,0.0038687725263886297,0.07064728441092523,0.09600922118826655,30.021251378336522,False,False,NORMAL,1
1704050820,0,0.07133995902054457,-0.9476491393438127,0.8611585475295729,0.03607723654436969,0.03179564671063681,0.03068763658045925,0.01873677114186339,0.0593633387679718,0.05152410120796777,0.004759901039506005,0.06553392505692676,0.09081538055561121,29.816568209869878,False,False,NORMAL,0
1704050880,0,-0.1004140766752068,-0.9883898782552064,0.7982657556306609,0.035373065886387264,0.03878765489425745,0.020456347196626604,0.019499611839502252,0.05145380057662208,0.041341165034683894,0.004758226982064356,0.07697795768905412,0.09806562078019937,30.734214732536522,False,False,NORMAL,2
1704050940,0,0.1167102914383636,-0.8689445721106142,0.7215019831171329,0.02706112128022033,0.022717017317456137,0.019660956553606362,0.017795844735667532,0.034005010366669204,0.04086764014845095,0.009721923671267303,0.07709464712408565,0.09747132991183247,30.57396296407357,True,False,NORMAL,1
1704051000,0,-0.08323555731042287,-0.9264292221806798,0.7723888477859515,0.028952704592904922,0.03379410480126947,0.02982349837104258,0.015800862078378112,0.023659473495910195,0.053161912939455706,0.003390400383298355,0.058237873032070106,0.0961061827954142,31.132931817755512,True,True,WARNING,0
1704051060,0,-0.08505564586621955,-0.9447632350680935,0.7125726507521237,0.030390151350413046,0.04031970397910048,0.02739689337696927,0.01081046215907648,0.028807328077992453,0.05024888145489394,0.0016851777354127018,0.07628017285121921,0.0823301284454891,29.242659699571156,False,False,WARNING,0
1704051120,0,0.06818914896263115,-0.8576646337131982,0.8291964092662982,0.051897040864277114,0.0380458142130449,0.03626454322735605,0.01867294200959802,0.04833451906860139,0.052555199925455084,0.007277243155023554,0.07200351929400751,0.08665139823753146,30.140707909212942,False,False,WARNING,1
1704051180,0,-0.03703233685972966,-0.9916779493639633,0.7655229839459817,0.05271868096476248,0.04412469622852097,0.027686693344020907,0.010063858717168335,0.03148152532699651,0.04925390377563613,0.009830675602246812,0.07079533817541671,0.0740931253372456,30.994955517561525,False,False,WARNING,0
1704051240,0,0.024938368371075527,-0.8711273360118262,0.7952352233806524,0.04530487572535792,0.047620983692850616,0.01756274319976698,0.01937228487236451,0.04751542889203253,0.04101755588657758,0.0037086721025213465,0.07270430221613204,0.06735727105140701,30.77902152577034,False,False,NORMAL,0
1704051300,0,0.036710226678806725,-0.9762902693656478,0.7934480796500503,0.05081629671231172,0.03891533818122768,0.02614756765941871,0.012736266662816659,0.059884980006308444,0.04639271953353959,0.00506248321896708,0.05909059552979173,0.09281833420624754,28.464759759374495,False,False,NORMAL,0
1704051360,0,-0.12803043986708945,-0.9063771335859927,0.8325100588979331,0.03678909267704489,0.037348408168242996,0.02493985994906986,0.0127421520234867,0.05935910591839312,0.046140010094725646,0.009046892833112212,0.060748865147277155,0.07245866464087791,30.400824136220617,False,False,NORMAL,1
1704051420,0,0.05055018106114911,-0.9514462442087435,0.8134834678698536,0.05106387411166967,0.041982264562541824,0.03611958070292219,0.01761023990942999,0.04504881286525661,0.041968673165235816,0.0012927356154212673,0.07802119619539218,0.08658276100822583,30.26994356440362,False,False,NORMAL,0
1704051480,0,-0.06763923020592698,-0.8599529783544592,0.7979921024677828,0.022568357483005362,0.035368999067003956,0.02172483511087744,0.01797559100637188,0.03241447835694295,0.04682830223622702,0.0011045848591729058,0.05681117219486397,0.07873727447423397,29.069224897881952,False,False,NORMAL,0
1704051540,0,0.0372131391093161,-0.9260563918034082,0.7987911511450936,0.024197207136726996,0.02347157555518846,0.03966656483167866,0.011424955429015133,0.03995552613805424,0.04927233601477179,0.0073221847348969365,0.06899121708717285,0.06534197965967144,29.928995280360425,False,False,NORMAL,0
1704051600,0,-0.10016200098949156,-0.9640550146442977,0.8898843263424762,0.052023467964363315,0.022005258548568354,0.019187064556476743,0.011045678403344002,0.04545720998174546,0.05059713589730352,0.0012842753034307784,0.07840530615609224,0.06681899492780154,31.14084286126701,False,False,WARNING,1
1704051660,0,-0.05794632740700703,-0.8955495009107612,0.8057266683107732,0.05269191079849975,0.030831139958140505,0.031089442379913124,0.015264026609361133,0.04926358087021327,0.04122444973045884,0.0015431687559150742,0.06117758085025366,0.0705840638039616,31.45014547099883,True,False,FAULT,0
1704051720,0,0.05228354880354996,-0.978685000196929,0.7987822703869509,0.04221454203750524,0.04017206223952924,0.020711368533282468,0.01996333916056742,0.058991726485871324,0.049754885295204054,0.0027958820583623067,0.07200570606078228,0.06752694431427116,32.64227035861187,False,False,NORMAL,1
1704051780,0,0.09328790843286215,-0.9063420725690425,0.7067834235845453,0.034841550519384104,0.04956773473076203,0.016002729785312062,0.018670314961224486,0.043147016342895736,0.04657923128784386,0.00752731894373623,0.06716672353561758,0.09556981333285812,29.598399253964427,True,False,NORMAL,0
1704051840,0,0.14765403497258958,-0.8809954322926273,0.7687218649245235,0.04863299858728354,0.046816138223297436,0.019492077721756047,0.012375433249238777,0.058855803761665576,0.04271465429064235,0.008689465840326214,0.06730694641120087,0.0736530876041112,30.89580353343741,True,False,NORMAL,0
1704051900,0,-0.11555680481057173,-0.9340388328902226,0.8187140027788653,0.0303253373080451,0.03798578325894523,0.023129751605617373,0.017734731256866008,0.025234946428733994,0.05454731567617817,0.0050841058724527535,0.0609012615836616,0.06757238615655045,30.413155222869808,False,False,NORMAL,1
1704051960,0,-0.15565818986597513,-0.9714057580482955,0.8750379895317156,0.026681676316037996,0.02086667257009112,0.015916785673338575,0.017364020150656405,0.0465521811048722,0.04711946313624721,0.008597534040722776,0.07514175382375132,0.08548740275388633,31.350221742113494,True,False,NORMAL,0
1704052020,0,0.004838511828580344,-0.9843771725669795,0.7934542013615126,0.057355000701116196,0.026065463674186266,0.02768087021720981,0.010415728590503921,0.025933728038483553,0.0547994518443827,0.009686068267924411,0.05512349952336024,0.09831341248981337,29.465045135467868,False,True,NORMAL,0
1704052080,0,0.20883747047807277,-0.9569794814077587,0.8554091408368759,0.028074138084917932,0.03857013516637211,0.03924780115268176,0.010939007157894184,0.04690408472900505,0.046656253289568565,0.00881328028939755,0.05942874473618465,0.08924190832791576,29.46009407287447,True,True,NORMAL,0
1704052140,0,0.096296552911413,-0.9346189622274473,0.7775539586195103,0.057237947820279106,0.03913343628610464,0.03191283464443116,0.012156751523977171,0.046355418809306284,0.04590796608481238,0.006861096793373429,0.05766482575769977,0.08802458566110627,30.567498535875007,True,False,FAULT,0
1704052200,0,0.03213572154502731,-0.9289039622882357,0.8806855634529324,0.05514062245205391,0.029144911257786156,0.02317582903908097,0.016675933855635847,0.05231383767765034,0.05143427702164924,0.008180322839727711,0.06588958287032333,0.09362419756612576,30.95353430151398,False,False,NORMAL,0
1704052260,0,-0.12780225834363762,-1.032187035779403,0.7557418250500076,0.03794774490490123,0.023314044580601462,0.024331294790733503,0.012272696272631514,0.022927836950737746,0.04905172890072067,0.007013915186995147,0.07048725865024036,0.08122229153302003,32.05256181548964,False,True,NORMAL,0
1704052320,0,-0.1389572466763596,-1.0322699373478446,0.851128521600482,0.04431620371173778,0.04177091415397449,0.03532464346790234,0.017181230762264944,0.05822094783819738,0.04027348874014543,0.0027620018711519154,0.05518907187445355,0.08766161499541111,32.939752406339274,True,False,FAULT,0
1704052380,0,-0.01888966877844753,-0.922346336177976,0.7983156736545642,0.030271062708820316,0.0249705515686673,0.022682249123157163,0.018030258978326635,0.04156645106701018,0.04466961548734005,0.006493004049798266,0.07290376685557984,0.07454184002567368,29.549651816898265,False,False,NORMAL,0
1704052440,0,0.010537550614595992,-1.01670127474591,0.7699316178024393,0.042692488785156135,0.023979697429547732,0.03907317188093949,0.014835456467199248,0.05223970199100632,0.04825339813234393,0.0013907127956933724,0.07082878438985056,0.09829911697723301,30.819781934142537,False,False,WARNING,0
1704052500,0,0.04996371011259573,-1.014818795963192,0.8574709864131858,0.056000924935920446,0.027369748275595136,0.020921763974362052,0.01780525515243862,0.030992241421925443,0.05233921477770517,0.004813644282838866,0.07168874748228676,0.0683437359842134,30.199095980638642,False,False,NORMAL,0
1704052560,0,0.06337768809320986,-0.929310045127425,0.7907356170561146,0.020945543441853457,0.03746900251551431,0.03017735090221952,0.0154669741271407,0.029277883844639016,0.04586358993858272,0.006350287016675558,0.06741917147147923,0.09957249320752107,30.370179300266575,False,False,NORMAL,0
1704052620,0,0.09763839534621029,-0.8947975431758323,0.8151342674497993,0.04313547668025636,0.024595623329593204,0.016985484224724665,0.010856582495964306,0.05576763498656473,0.04287800987078114,0.003910344059039688,0.060666410055674705,0.07742487070411781,29.965851650311905,False,False,NORMAL,1
1704052680,0,0.023378591179074773,-1.0277947823101814,0.8165440116107229,0.041318311462053406,0.026351681359038148,0.023325047826454948,0.016694869551981902,0.0597655744488467,0.04992758784774068,0.006020050756330225,0.07326626275598115,0.08128219642993013,31.333528961608923,False,False,FAULT,0
1704052740,0,-0.09906923886377034,-0.9185293207556606,0.7542520466108652,0.0380148374503274,0.041465716511333614,0.02368928810597455,0.01664911724487218,0.05181799843158916,0.05390766729219179,0.0031117787366990823,0.0649828978952327,0.07033456046656461,30.58127684276703,True,True,NORMAL,1
1704052800,0,0.23193295399816943,-0.9303341080302814,0.8096024558245016,0.025108539345409395,0.0439123670588385,0.03455070219175965,0.017087446977429765,0.021446415220990486,0.04454692533917993,0.0033680131291975862,0.06400341018678798,0.06806749613673435,30.1908835357975,True,False,NORMAL,0
1704052860,0,0.21557431632067903,-1.0065726510326214,0.8418161861497776,0.03987853931623321,0.049725530518815945,0.036285623943627394,0.012085105143573359,0.05722380858575664,0.04174549596828214,0.008357047376420724,0.0645155823369145,0.09572910121557744,30.531266877248676,True,False,WARNING,0
1704052920,0,-0.017495975669540864,-0.9877872579746422,0.8268254921785202,0.03384398906151142,0.049146357030097024,0.0310243019336333,0.01822480563634361,0.025300986909673938,0.05293021723408934,0.009304814714620548,0.0671765479704734,0.08621885282128422,29.601532018208964,False,False,NORMAL,0
1704052980,0,-0.037171290329290084,-0.9996156633018046,0.825387883515575,0.037299915133205276,0.025913564657984084,0.027653546571006105,0.014395116886329102,0.024226587370469756,0.049612394720353094,0.0029443436425863967,0.07048969887244574,0.08775703823393538,30.553988418445794,False,False,WARNING,0
1704053040,0,0.014866745720211155,-0.9668542985559019,0.769329866822953,0.04768645366776528,0.017180212934552193,0.027735553203744743,0.019966968538529768,0.052558810780240744,0.049228291573465165,0.0037562825870795053,0.07059739590729096,0.0834464512369078,30.197530313511873,False,False,WARNING,0
1704053100,0,-0.05071078941326084,-1.0085520927087928,0.8603904654230502,0.04934457522245608,0.041925671277446896,0.01527578161071618,0.014161539981797616,0.03925376606541294,0.040287884152345854,0.0033383188787053084,0.07400724557805338,0.06979883970051497,30.18334997073877,False,False,NORMAL,0
1704053160,0,-0.0015309849172995557,-0.9210354250199455,0.8059790184207077,0.03817509338239843,0.044552497895886556,0.017452064519606115,0.014882411370217782,0.02600194658775937,0.0448701389033509,0.007636213696490197,0.06690045323421917,0.07815608998010193,29.526931059118443,False,False,WARNING,1
1704053220,0,0.11423264545383519,-1.0060411182760194,0.7200431756776494,0.053634863177036904,0.016344922213681376,0.03754404980338559,0.014614774646247341,0.045488059072331215,0.04989030883308674,0.009056059666358827,0.07091674205418018,0.08648767546660216,30.093276916953418,False,False,NORMAL,1
1704053280,0,0.20133872475266232,-0.9431732334458631,0.7817339224343947,0.022850269110610343,0.01542379663322106,0.038912534957487005,0.01737508359459007,0.034130056340082565,0.04444803371931483,0.004147329067712646,0.07436633827952954,0.08814797138746451,30.68468030586491,False,False,NORMAL,0
1704053340,0,-0.07817125206119688,-0.9060203706006816,0.8303565550391809,0.03527758558611584,0.02219905417684443,0.01803466045398516,0.016150129680388668,0.05098535122551151,0.049658563803116965,0.0057727191992424255,0.05604878058579091,0.09889710721580344,31.811158886318104,False,False,FAULT,0
1704053400,0,0.15284684264125317,-0.9246082121855188,0.8269148039524817,0.025123829854648,0.026839362709807444,0.038202091008151244,0.01224615611843852,0.03488668095350053,0.04648115324416294,0.0049546449072500704,0.07032348956236315,0.09800765432106477,31.5725073373098,False,False,NORMAL,1
